Id;AdresID;Datum; Waarde 
5427;5427;1-1-2022; 265 
5428;5428;1-1-2022; 47 
5429;5429;1-1-2022; 4 
5430;5430;1-1-2022; 68 
5431;5431;1-1-2022; 284 
5432;5432;1-1-2022; 832 
5433;5433;1-1-2022; 475 
5434;5434;1-1-2022; 161 
5435;5435;1-1-2022; 4 
5436;5436;1-1-2022; 7 
5437;5437;1-1-2022; 57 
5438;5438;1-1-2022; 226 
5439;5439;1-1-2022; 53 
5440;5440;1-1-2022; 748 
5441;5441;1-1-2022; 175 
5442;5442;1-1-2022; 667 
5443;5443;1-1-2022; 251 
5444;5444;1-1-2022; 331 
5445;5445;1-1-2022; 671 
5446;5446;1-1-2022; 14 
5447;5447;1-1-2022; 67 
5448;5448;1-1-2022; 302 
5449;5449;1-1-2022; 41 
5450;5450;1-1-2022; 288 
5451;5451;1-1-2022; 259 
5452;5452;1-1-2022; 256 
5453;5453;1-1-2022; 35 
5454;5454;1-1-2022; 185 
5455;5455;1-1-2022; 323 
5456;5456;1-1-2022; 571 
5457;5457;1-1-2022; 120 
5458;5458;1-1-2022; 441 
5459;5459;1-1-2022; 228 
5460;5460;1-1-2022; 107 
5461;5461;1-1-2022; 112 
5462;5462;1-1-2022; 444 
5463;5463;1-1-2022; 173 
5464;5464;1-1-2022; 668 
5465;5465;1-1-2022; 616 
5466;5466;1-1-2022; 144 
5467;5467;1-1-2022; 134 
5468;5468;1-1-2022; 194 
5469;5469;1-1-2022; 456 
5470;5470;1-1-2022; 533 
5471;5471;1-1-2022; 476 
5472;5472;1-1-2022; 36 
5473;5473;1-1-2022; 324 
5474;5474;1-1-2022; 364 
5475;5475;1-1-2022; 435 
5476;5476;1-1-2022; 52 
5477;5477;1-1-2022; 21 
5478;5478;1-1-2022; 441 
5479;5479;1-1-2022; 76 
5480;5480;1-1-2022; 637 
5481;5481;1-1-2022; 92 
5482;5482;1-1-2022; 130 
5483;5483;1-1-2022; 688 
5484;5484;1-1-2022; 215 
5485;5485;1-1-2022; 676 
5486;5486;1-1-2022; 597 
5487;5487;1-1-2022; 212 
5488;5488;1-1-2022; 611 
5489;5489;1-1-2022; 158 
5490;5490;1-1-2022; 356 
5491;5491;1-1-2022; 254 
5492;5492;1-1-2022; 151 
5493;5493;1-1-2022; 100 
5494;5494;1-1-2022; 19 
5495;5495;1-1-2022; 169 
5496;5496;1-1-2022; 514 
5497;5497;1-1-2022; 231 
5498;5498;1-1-2022; 204 
5499;5499;1-1-2022; 369 
5500;5500;1-1-2022; 21 
5501;5501;1-1-2022; 652 
5502;5502;1-1-2022; 96 
5503;5503;1-1-2022; 537 
5504;5504;1-1-2022; 517 
5505;5505;1-1-2022; 624 
5506;5506;1-1-2022; 417 
5507;5507;1-1-2022; 170 
5508;5508;1-1-2022; 576 
5509;5509;1-1-2022; 166 
5510;5510;1-1-2022; 740 
5511;5511;1-1-2022; 253 
5512;5512;1-1-2022; 741 
5513;5513;1-1-2022; 395 
5514;5514;1-1-2022; 97 
5515;5515;1-1-2022; 259 
5516;5516;1-1-2022; 589 
5517;5517;1-1-2022; 289 
5518;5518;1-1-2022; 169 
5519;5519;1-1-2022; 549 
5520;5520;1-1-2022; 584 
5521;5521;1-1-2022; 674 
5522;5522;1-1-2022; 174 
5523;5523;1-1-2022; 490 
5524;5524;1-1-2022; 189 
5525;5525;1-1-2022; 2 
5526;5526;1-1-2022; 98 
5527;5527;1-1-2022; 314 
5528;5528;1-1-2022; 31 
5529;5529;1-1-2022; 460 
5530;5530;1-1-2022; 281 
5531;5531;1-1-2022; 158 
5532;5532;1-1-2022; 320 
5533;5533;1-1-2022; 55 
5534;5534;1-1-2022; 820 
5535;5535;1-1-2022; 677 
5536;5536;1-1-2022; 5 
5537;5537;1-1-2022; 172 
5538;5538;1-1-2022; 440 
5539;5539;1-1-2022; 405 
5540;5540;1-1-2022; 97 
5541;5541;1-1-2022; 119 
5542;5542;1-1-2022; 150 
5543;5543;1-1-2022; 32 
5544;5544;1-1-2022; 233 
5545;5545;1-1-2022; 17 
5546;5546;1-1-2022; 179 
5547;5547;1-1-2022; 474 
5548;5548;1-1-2022; 3 
5549;5549;1-1-2022; 204 
5550;5550;1-1-2022; 179 
5551;5551;1-1-2022; 99 
5552;5552;1-1-2022; 459 
5553;5553;1-1-2022; 172 
5554;5554;1-1-2022; 148 
5555;5555;1-1-2022; 9 
5556;5556;1-1-2022; 1 
5557;5557;1-1-2022; 3 
5558;5558;1-1-2022; 886 
5559;5559;1-1-2022; 157 
5560;5560;1-1-2022; 4 
5561;5561;1-1-2022; 180 
5562;5562;1-1-2022; 159 
5563;5563;1-1-2022; 113 
5564;5564;1-1-2022; 95 
5565;5565;1-1-2022; 111 
5566;5566;1-1-2022; 168 
5567;5567;1-1-2022; 579 
5568;5568;1-1-2022; 593 
5569;5569;1-1-2022; 60 
5570;5570;1-1-2022; 249 
5571;5571;1-1-2022; 269 
5572;5572;1-1-2022; 501 
5573;5573;1-1-2022; 10 
5574;5574;1-1-2022; 283 
5575;5575;1-1-2022; 120 
5576;5576;1-1-2022; 149 
5577;5577;1-1-2022; 18 
5578;5578;1-1-2022; 311 
5579;5579;1-1-2022; 61 
5580;5580;1-1-2022; 793 
5581;5581;1-1-2022; 7 
5582;5582;1-1-2022; 652 
5583;5583;1-1-2022; 506 
5584;5584;1-1-2022; 163 
5585;5585;1-1-2022; 77 
5586;5586;1-1-2022; 48 
5587;5587;1-1-2022; 155 
5588;5588;1-1-2022; 23 
5589;5589;1-1-2022; 237 
5590;5590;1-1-2022; 38 
5591;5591;1-1-2022; 84 
5592;5592;1-1-2022; 43 
5593;5593;1-1-2022; 158 
5594;5594;1-1-2022; 501 
5595;5595;1-1-2022; 387 
5596;5596;1-1-2022; 459 
5597;5597;1-1-2022; 15 
5598;5598;1-1-2022; 70 
5599;5599;1-1-2022; 692 
5600;5600;1-1-2022; 181 
5601;5601;1-1-2022; 15 
5602;5602;1-1-2022; 5 
5603;5603;1-1-2022; 28 
5604;5604;1-1-2022; 458 
5605;5605;1-1-2022; 7 
5606;5606;1-1-2022; 858 
5607;5607;1-1-2022; 360 
5608;5608;1-1-2022; 251 
5609;5609;1-1-2022; 184 
5610;5610;1-1-2022; 244 
5611;5611;1-1-2022; 142 
5612;5612;1-1-2022; 58 
5613;5613;1-1-2022; 61 
5614;5614;1-1-2022; 245 
5615;5615;1-1-2022; 966 
5616;5616;1-1-2022; 153 
5617;5617;1-1-2022; 35 
5618;5618;1-1-2022; 182 
5619;5619;1-1-2022; 267 
5620;5620;1-1-2022; 117 
5621;5621;1-1-2022; 278 
5622;5622;1-1-2022; 441 
5623;5623;1-1-2022; 301 
5624;5624;1-1-2022; 789 
5625;5625;1-1-2022; 37 
5626;5626;1-1-2022; 40 
5627;5627;1-1-2022; 109 
5628;5628;1-1-2022; 161 
5629;5629;1-1-2022; 352 
5630;5630;1-1-2022; 22 
5631;5631;1-1-2022; 215 
5632;5632;1-1-2022; 116 
5633;5633;1-1-2022; 367 
5634;5634;1-1-2022; 29 
5635;5635;1-1-2022; 60 
5636;5636;1-1-2022; 455 
5637;5637;1-1-2022; 604 
5638;5638;1-1-2022; 91 
5639;5639;1-1-2022; 78 
5640;5640;1-1-2022; 2 
5641;5641;1-1-2022; 345 
5642;5642;1-1-2022; 13 
5643;5643;1-1-2022; 15 
5644;5644;1-1-2022; 4 
5645;5645;1-1-2022; 25 
5646;5646;1-1-2022; 1 
5647;5647;1-1-2022; 79 
5648;5648;1-1-2022; 234 
5649;5649;1-1-2022; 205 
5650;5650;1-1-2022; 588 
5651;5651;1-1-2022; 262 
5652;5652;1-1-2022; 884 
5653;5653;1-1-2022; 24 
5654;5654;1-1-2022; 30 
5655;5655;1-1-2022; 82 
5656;5656;1-1-2022; 148 
5657;5657;1-1-2022; 458 
5658;5658;1-1-2022; 562 
5659;5659;1-1-2022; 32 
5660;5660;1-1-2022; 340 
5661;5661;1-1-2022; 634 
5662;5662;1-1-2022; 350 
5663;5663;1-1-2022; 93 
5664;5664;1-1-2022; 34 
5665;5665;1-1-2022; 331 
5666;5666;1-1-2022; 22 
5667;5667;1-1-2022; 428 
5668;5668;1-1-2022; 489 
5669;5669;1-1-2022; 621 
5670;5670;1-1-2022; 35 
5671;5671;1-1-2022; 75 
5672;5672;1-1-2022; 11 
5673;5673;1-1-2022; 378 
5674;5674;1-1-2022; 517 
5675;5675;1-1-2022; 58 
5676;5676;1-1-2022; 229 
5677;5677;1-1-2022; 185 
5678;5678;1-1-2022; 209 
5679;5679;1-1-2022; 197 
5680;5680;1-1-2022; 44 
5681;5681;1-1-2022; 15 
5682;5682;1-1-2022; 10 
5683;5683;1-1-2022; 185 
5684;5684;1-1-2022; 49 
5685;5685;1-1-2022; 135 
5686;5686;1-1-2022; 379 
5687;5687;1-1-2022; 29 
5688;5688;1-1-2022; 113 
5689;5689;1-1-2022; 491 
5690;5690;1-1-2022; 122 
5691;5691;1-1-2022; 856 
5692;5692;1-1-2022; 98 
5693;5693;1-1-2022; 205 
5694;5694;1-1-2022; 163 
5695;5695;1-1-2022; 37 
5696;5696;1-1-2022; 42 
5697;5697;1-1-2022; 42 
5698;5698;1-1-2022; 192 
5699;5699;1-1-2022; 520 
5700;5700;1-1-2022; 307 
5701;5701;1-1-2022; 106 
5702;5702;1-1-2022; 552 
5703;5703;1-1-2022; 61 
5704;5704;1-1-2022; 177 
5705;5705;1-1-2022; 522 
5706;5706;1-1-2022; 354 
5707;5707;1-1-2022; 77 
5708;5708;1-1-2022; 101 
5709;5709;1-1-2022; 77 
5710;5710;1-1-2022; 89 
5711;5711;1-1-2022; 105 
5712;5712;1-1-2022; 62 
5713;5713;1-1-2022; 141 
5714;5714;1-1-2022; 57 
5715;5715;1-1-2022; 588 
5716;5716;1-1-2022; 201 
5717;5717;1-1-2022; 165 
5718;5718;1-1-2022; 202 
5719;5719;1-1-2022; 463 
5720;5720;1-1-2022; 128 
5721;5721;1-1-2022; 463 
5722;5722;1-1-2022; 26 
5723;5723;1-1-2022; 443 
5724;5724;1-1-2022; 48 
5725;5725;1-1-2022; 581 
5726;5726;1-1-2022; 89 
5727;5727;1-1-2022; 27 
5728;5728;1-1-2022; 271 
5729;5729;1-1-2022; 230 
5730;5730;1-1-2022; 171 
5731;5731;1-1-2022; 179 
5732;5732;1-1-2022; 570 
5733;5733;1-1-2022; 284 
5734;5734;1-1-2022; 319 
5735;5735;1-1-2022; 226 
5736;5736;1-1-2022; 670 
5737;5737;1-1-2022; 526 
5738;5738;1-1-2022; 8 
5739;5739;1-1-2022; 776 
5740;5740;1-1-2022; 426 
5741;5741;1-1-2022; 6 
5742;5742;1-1-2022; 505 
5743;5743;1-1-2022; 604 
5744;5744;1-1-2022; 388 
5745;5745;1-1-2022; 281 
5746;5746;1-1-2022; 64 
5747;5747;1-1-2022; 313 
5748;5748;1-1-2022; 778 
5749;5749;1-1-2022; 33 
5750;5750;1-1-2022; 591 
5751;5751;1-1-2022; 517 
5752;5752;1-1-2022; 363 
5753;5753;1-1-2022; 177 
5754;5754;1-1-2022; 71 
5755;5755;1-1-2022; 71 
5756;5756;1-1-2022; 648 
5757;5757;1-1-2022; 75 
5758;5758;1-1-2022; 220 
5759;5759;1-1-2022; 708 
5760;5760;1-1-2022; 443 
5761;5761;1-1-2022; 543 
5762;5762;1-1-2022; 224 
5763;5763;1-1-2022; 62 
5764;5764;1-1-2022; 7 
5765;5765;1-1-2022; 461 
5766;5766;1-1-2022; 60 
5767;5767;1-1-2022; 133 
5768;5768;1-1-2022; 201 
5769;5769;1-1-2022; 171 
5770;5770;1-1-2022; 22 
5771;5771;1-1-2022; 153 
5772;5772;1-1-2022; 692 
5773;5773;1-1-2022; 48 
5774;5774;1-1-2022; 41 
5775;5775;1-1-2022; 284 
5776;5776;1-1-2022; 351 
5777;5777;1-1-2022; 122 
5778;5778;1-1-2022; 343 
5779;5779;1-1-2022; 30 
5780;5780;1-1-2022; 629 
5781;5781;1-1-2022; 106 
5782;5782;1-1-2022; 94 
5783;5783;1-1-2022; 213 
5784;5784;1-1-2022; 351 
5785;5785;1-1-2022; 475 
5786;5786;1-1-2022; 133 
5787;5787;1-1-2022; 43 
5788;5788;1-1-2022; 236 
5789;5789;1-1-2022; 3 
5790;5790;1-1-2022; 717 
5791;5791;1-1-2022; 77 
5792;5792;1-1-2022; 750 
5793;5793;1-1-2022; 207 
5794;5794;1-1-2022; 44 
5795;5795;1-1-2022; 255 
5796;5796;1-1-2022; 75 
5797;5797;1-1-2022; 270 
5798;5798;1-1-2022; 830 
5799;5799;1-1-2022; 556 
5800;5800;1-1-2022; 130 
5801;5801;1-1-2022; 153 
5802;5802;1-1-2022; 76 
5803;5803;1-1-2022; 425 
5804;5804;1-1-2022; 84 
5805;5805;1-1-2022; 0 
5806;5806;1-1-2022; 147 
5807;5807;1-1-2022; 1 
5808;5808;1-1-2022; 186 
5809;5809;1-1-2022; 80 
5810;5810;1-1-2022; 119 
5811;5811;1-1-2022; 52 
5812;5812;1-1-2022; 12 
5813;5813;1-1-2022; 445 
5814;5814;1-1-2022; 413 
5815;5815;1-1-2022; 29 
5816;5816;1-1-2022; 149 
5817;5817;1-1-2022; 229 
5818;5818;1-1-2022; 462 
5819;5819;1-1-2022; 49 
5820;5820;1-1-2022; 87 
5821;5821;1-1-2022; 309 
5822;5822;1-1-2022; 17 
5823;5823;1-1-2022; 145 
5824;5824;1-1-2022; 795 
5825;5825;1-1-2022; 65 
5826;5826;1-1-2022; 140 
5827;5827;1-1-2022; 26 
5828;5828;1-1-2022; 39 
5829;5829;1-1-2022; 137 
5830;5830;1-1-2022; 783 
5831;5831;1-1-2022; 46 
5832;5832;1-1-2022; 306 
5833;5833;1-1-2022; 449 
5834;5834;1-1-2022; 6 
5835;5835;1-1-2022; 275 
5836;5836;1-1-2022; 649 
5837;5837;1-1-2022; 125 
5838;5838;1-1-2022; 540 
5839;5839;1-1-2022; 195 
5840;5840;1-1-2022; 128 
5841;5841;1-1-2022; 63 
5842;5842;1-1-2022; 193 
5843;5843;1-1-2022; 8 
5844;5844;1-1-2022; 40 
5845;5845;1-1-2022; 389 
5846;5846;1-1-2022; 273 
5847;5847;1-1-2022; 535 
5848;5848;1-1-2022; 20 
5849;5849;1-1-2022; 924 
5850;5850;1-1-2022; 254 
5851;5851;1-1-2022; 7 
5852;5852;1-1-2022; 3 
5853;5853;1-1-2022; 487 
5854;5854;1-1-2022; 11 
5855;5855;1-1-2022; 13 
5856;5856;1-1-2022; 468 
5857;5857;1-1-2022; 287 
5858;5858;1-1-2022; 176 
5859;5859;1-1-2022; 472 
5860;5860;1-1-2022; 30 
5861;5861;1-1-2022; 167 
5862;5862;1-1-2022; 48 
5863;5863;1-1-2022; 3 
5864;5864;1-1-2022; 454 
5865;5865;1-1-2022; 24 
5866;5866;1-1-2022; 8 
5867;5867;1-1-2022; 203 
5868;5868;1-1-2022; 488 
5869;5869;1-1-2022; 13 
5870;5870;1-1-2022; 178 
5871;5871;1-1-2022; 593 
5872;5872;1-1-2022; 278 
5873;5873;1-1-2022; 25 
5874;5874;1-1-2022; 327 
5875;5875;1-1-2022; 853 
5876;5876;1-1-2022; 181 
5877;5877;1-1-2022; 260 
5878;5878;1-1-2022; 31 
5879;5879;1-1-2022; 308 
5880;5880;1-1-2022; 73 
5881;5881;1-1-2022; 68 
5882;5882;1-1-2022; 313 
5883;5883;1-1-2022; 1 
5884;5884;1-1-2022; 114 
5885;5885;1-1-2022; 947 
5886;5886;1-1-2022; 106 
5887;5887;1-1-2022; 123 
5888;5888;1-1-2022; 18 
5889;5889;1-1-2022; 736 
5890;5890;1-1-2022; 180 
5891;5891;1-1-2022; 64 
5892;5892;1-1-2022; 12 
5893;5893;1-1-2022; 129 
5894;5894;1-1-2022; 25 
5895;5895;1-1-2022; 261 
5896;5896;1-1-2022; 167 
5897;5897;1-1-2022; 99 
5898;5898;1-1-2022; 262 
5899;5899;1-1-2022; 421 
5900;5900;1-1-2022; 73 
5901;5901;1-1-2022; 457 
5902;5902;1-1-2022; 252 
5903;5903;1-1-2022; 166 
5904;5904;1-1-2022; 83 
5905;5905;1-1-2022; 255 
5906;5906;1-1-2022; 74 
5907;5907;1-1-2022; 48 
5908;5908;1-1-2022; 140 
5909;5909;1-1-2022; 96 
5910;5910;1-1-2022; 622 
5911;5911;1-1-2022; 406 
5912;5912;1-1-2022; 22 
5913;5913;1-1-2022; 2 
5914;5914;1-1-2022; 6 
5915;5915;1-1-2022; 52 
5916;5916;1-1-2022; 17 
5917;5917;1-1-2022; 57 
5918;5918;1-1-2022; 195 
5919;5919;1-1-2022; 285 
5920;5920;1-1-2022; 100 
5921;5921;1-1-2022; 148 
5922;5922;1-1-2022; 11 
5923;5923;1-1-2022; 882 
5924;5924;1-1-2022; 194 
5925;5925;1-1-2022; 615 
5926;5926;1-1-2022; 5 
5927;5927;1-1-2022; 87 
5928;5928;1-1-2022; 6 
5929;5929;1-1-2022; 111 
5930;5930;1-1-2022; 292 
5931;5931;1-1-2022; 477 
5932;5932;1-1-2022; 365 
5933;5933;1-1-2022; 180 
5934;5934;1-1-2022; 366 
5935;5935;1-1-2022; 17 
5936;5936;1-1-2022; 370 
5937;5937;1-1-2022; 164 
5938;5938;1-1-2022; 732 
5939;5939;1-1-2022; 264 
5940;5940;1-1-2022; 631 
5941;5941;1-1-2022; 147 
5942;5942;1-1-2022; 673 
5943;5943;1-1-2022; 113 
5944;5944;1-1-2022; 284 
5945;5945;1-1-2022; 102 
5946;5946;1-1-2022; 413 
5947;5947;1-1-2022; 10 
5948;5948;1-1-2022; 822 
5949;5949;1-1-2022; 556 
5950;5950;1-1-2022; 67 
5951;5951;1-1-2022; 7 
5952;5952;1-1-2022; 12 
5953;5953;1-1-2022; 694 
5954;5954;1-1-2022; 16 
5955;5955;1-1-2022; 343 
5956;5956;1-1-2022; 275 
5957;5957;1-1-2022; 194 
5958;5958;1-1-2022; 510 
5959;5959;1-1-2022; 81 
5960;5960;1-1-2022; 200 
5961;5961;1-1-2022; 27 
5962;5962;1-1-2022; 489 
5963;5963;1-1-2022; 685 
5964;5964;1-1-2022; 382 
5965;5965;1-1-2022; 56 
5966;5966;1-1-2022; 71 
5967;5967;1-1-2022; 359 
5968;5968;1-1-2022; 357 
5969;5969;1-1-2022; 89 
5970;5970;1-1-2022; 243 
5971;5971;1-1-2022; 213 
5972;5972;1-1-2022; 128 
5973;5973;1-1-2022; 163 
5974;5974;1-1-2022; 34 
5975;5975;1-1-2022; 283 
5976;5976;1-1-2022; 97 
5977;5977;1-1-2022; 176 
5978;5978;1-1-2022; 17 
5979;5979;1-1-2022; 124 
5980;5980;1-1-2022; 228 
5981;5981;1-1-2022; 103 
5982;5982;1-1-2022; 564 
5983;5983;1-1-2022; 443 
5984;5984;1-1-2022; 468 
5985;5985;1-1-2022; 89 
5986;5986;1-1-2022; 113 
5987;5987;1-1-2022; 254 
5988;5988;1-1-2022; 790 
5989;5989;1-1-2022; 462 
5990;5990;1-1-2022; 16 
5991;5991;1-1-2022; 1 
5992;5992;1-1-2022; 456 
5993;5993;1-1-2022; 235 
5994;5994;1-1-2022; 51 
5995;5995;1-1-2022; 752 
5996;5996;1-1-2022; 566 
5997;5997;1-1-2022; 133 
5998;5998;1-1-2022; 631 
5999;5999;1-1-2022; 242 
6000;6000;1-1-2022; 359 
6001;6001;1-1-2022; 502 
6002;6002;1-1-2022; 288 
6003;6003;1-1-2022; 587 
6004;6004;1-1-2022; 482 
6005;6005;1-1-2022; 168 
6006;6006;1-1-2022; 22 
6007;6007;1-1-2022; 703 
6008;6008;1-1-2022; 629 
6009;6009;1-1-2022; 72 
6010;6010;1-1-2022; 753 
6011;6011;1-1-2022; 278 
6012;6012;1-1-2022; 500 
6013;6013;1-1-2022; 304 
6014;6014;1-1-2022; 17 
6015;6015;1-1-2022; 230 
6016;6016;1-1-2022; 177 
6017;6017;1-1-2022; 263 
6018;6018;1-1-2022; 304 
6019;6019;1-1-2022; 332 
6020;6020;1-1-2022; 317 
6021;6021;1-1-2022; 32 
6022;6022;1-1-2022; 372 
6023;6023;1-1-2022; 260 
6024;6024;1-1-2022; 6 
6025;6025;1-1-2022; 617 
6026;6026;1-1-2022; 38 
6027;6027;1-1-2022; 82 
6028;6028;1-1-2022; 1 
6029;6029;1-1-2022; 144 
6030;6030;1-1-2022; 88 
6031;6031;1-1-2022; 154 
6032;6032;1-1-2022; 42 
6033;6033;1-1-2022; 203 
6034;6034;1-1-2022; 477 
6035;6035;1-1-2022; 40 
6036;6036;1-1-2022; 41 
6037;6037;1-1-2022; 560 
6038;6038;1-1-2022; 350 
6039;6039;1-1-2022; 132 
6040;6040;1-1-2022; 503 
6041;6041;1-1-2022; 357 
6042;6042;1-1-2022; 21 
6043;6043;1-1-2022; 221 
6044;6044;1-1-2022; 823 
6045;6045;1-1-2022; 141 
6046;6046;1-1-2022; 339 
6047;6047;1-1-2022; 7 
6048;6048;1-1-2022; 48 
6049;6049;1-1-2022; 92 
6050;6050;1-1-2022; 636 
6051;6051;1-1-2022; 369 
6052;6052;1-1-2022; 298 
6053;6053;1-1-2022; 475 
6054;6054;1-1-2022; 97 
6055;6055;1-1-2022; 275 
6056;6056;1-1-2022; 207 
6057;6057;1-1-2022; 377 
6058;6058;1-1-2022; 488 
6059;6059;1-1-2022; 539 
6060;6060;1-1-2022; 147 
6061;6061;1-1-2022; 605 
6062;6062;1-1-2022; 570 
6063;6063;1-1-2022; 96 
6064;6064;1-1-2022; 21 
6065;6065;1-1-2022; 260 
6066;6066;1-1-2022; 501 
6067;6067;1-1-2022; 442 
6068;6068;1-1-2022; 251 
6069;6069;1-1-2022; 93 
6070;6070;1-1-2022; 412 
6071;6071;1-1-2022; 14 
6072;6072;1-1-2022; 319 
6073;6073;1-1-2022; 2 
6074;6074;1-1-2022; 232 
6075;6075;1-1-2022; 4 
6076;6076;1-1-2022; 498 
6077;6077;1-1-2022; 83 
6078;6078;1-1-2022; 69 
6079;6079;1-1-2022; 62 
6080;6080;1-1-2022; 246 
6081;6081;1-1-2022; 298 
6082;6082;1-1-2022; 224 
6083;6083;1-1-2022; 311 
6084;6084;1-1-2022; 546 
6085;6085;1-1-2022; 876 
6086;6086;1-1-2022; 439 
6087;6087;1-1-2022; 260 
6088;6088;1-1-2022; 394 
6089;6089;1-1-2022; 543 
6090;6090;1-1-2022; 13 
6091;6091;1-1-2022; 0 
6092;6092;1-1-2022; 237 
6093;6093;1-1-2022; 185 
6094;6094;1-1-2022; 383 
6095;6095;1-1-2022; 239 
6096;6096;1-1-2022; 390 
6097;6097;1-1-2022; 52 
6098;6098;1-1-2022; 223 
6099;6099;1-1-2022; 452 
6100;6100;1-1-2022; 657 
6101;6101;1-1-2022; 56 
6102;6102;1-1-2022; 199 
6103;6103;1-1-2022; 416 
6104;6104;1-1-2022; 739 
6105;6105;1-1-2022; 50 
6106;6106;1-1-2022; 569 
6107;6107;1-1-2022; 446 
6108;6108;1-1-2022; 678 
6109;6109;1-1-2022; 656 
6110;6110;1-1-2022; 20 
6111;6111;1-1-2022; 235 
6112;6112;1-1-2022; 332 
6113;6113;1-1-2022; 133 
6114;6114;1-1-2022; 513 
6115;6115;1-1-2022; 463 
6116;6116;1-1-2022; 631 
6117;6117;1-1-2022; 245 
6118;6118;1-1-2022; 36 
6119;6119;1-1-2022; 52 
6120;6120;1-1-2022; 439 
6121;6121;1-1-2022; 247 
6122;6122;1-1-2022; 7 
6123;6123;1-1-2022; 36 
6124;6124;1-1-2022; 228 
6125;6125;1-1-2022; 649 
6126;6126;1-1-2022; 15 
6127;6127;1-1-2022; 240 
6128;6128;1-1-2022; 60 
6129;6129;1-1-2022; 125 
6130;6130;1-1-2022; 12 
6131;6131;1-1-2022; 28 
6132;6132;1-1-2022; 85 
6133;6133;1-1-2022; 414 
6134;6134;1-1-2022; 455 
6135;6135;1-1-2022; 466 
6136;6136;1-1-2022; 381 
6137;6137;1-1-2022; 663 
6138;6138;1-1-2022; 51 
6139;6139;1-1-2022; 59 
6140;6140;1-1-2022; 506 
6141;6141;1-1-2022; 38 
6142;6142;1-1-2022; 229 
6143;6143;1-1-2022; 18 
6144;6144;1-1-2022; 128 
6145;6145;1-1-2022; 246 
6146;6146;1-1-2022; 123 
6147;6147;1-1-2022; 918 
6148;6148;1-1-2022; 0 
6149;6149;1-1-2022; 228 
6150;6150;1-1-2022; 286 
6151;6151;1-1-2022; 483 
6152;6152;1-1-2022; 107 
6153;6153;1-1-2022; 59 
6154;6154;1-1-2022; 118 
6155;6155;1-1-2022; 54 
6156;6156;1-1-2022; 110 
6157;6157;1-1-2022; 553 
6158;6158;1-1-2022; 97 
6159;6159;1-1-2022; 115 
6160;6160;1-1-2022; 38 
6161;6161;1-1-2022; 5 
6162;6162;1-1-2022; 196 
6163;6163;1-1-2022; 56 
6164;6164;1-1-2022; 474 
6165;6165;1-1-2022; 114 
6166;6166;1-1-2022; 122 
6167;6167;1-1-2022; 564 
6168;6168;1-1-2022; 19 
6169;6169;1-1-2022; 311 
6170;6170;1-1-2022; 123 
6171;6171;1-1-2022; 157 
6172;6172;1-1-2022; 141 
6173;6173;1-1-2022; 620 
6174;6174;1-1-2022; 306 
6175;6175;1-1-2022; 18 
6176;6176;1-1-2022; 170 
6177;6177;1-1-2022; 466 
6178;6178;1-1-2022; 620 
6179;6179;1-1-2022; 785 
6180;6180;1-1-2022; 17 
6181;6181;1-1-2022; 879 
6182;6182;1-1-2022; 531 
6183;6183;1-1-2022; 857 
6184;6184;1-1-2022; 6 
6185;6185;1-1-2022; 524 
6186;6186;1-1-2022; 10 
6187;6187;1-1-2022; 66 
6188;6188;1-1-2022; 269 
6189;6189;1-1-2022; 185 
6190;6190;1-1-2022; 539 
6191;6191;1-1-2022; 153 
6192;6192;1-1-2022; 67 
6193;6193;1-1-2022; 157 
6194;6194;1-1-2022; 125 
6195;6195;1-1-2022; 597 
6196;6196;1-1-2022; 291 
6197;6197;1-1-2022; 819 
6198;6198;1-1-2022; 574 
6199;6199;1-1-2022; 27 
6200;6200;1-1-2022; 18 
6201;6201;1-1-2022; 344 
6202;6202;1-1-2022; 138 
6203;6203;1-1-2022; 120 
6204;6204;1-1-2022; 538 
6205;6205;1-1-2022; 332 
6206;6206;1-1-2022; 238 
6207;6207;1-1-2022; 180 
6208;6208;1-1-2022; 312 
6209;6209;1-1-2022; 91 
6210;6210;1-1-2022; 802 
6211;6211;1-1-2022; 81 
6212;6212;1-1-2022; 36 
6213;6213;1-1-2022; 186 
6214;6214;1-1-2022; 350 
6215;6215;1-1-2022; 751 
6216;6216;1-1-2022; 60 
6217;6217;1-1-2022; 48 
6218;6218;1-1-2022; 304 
6219;6219;1-1-2022; 91 
6220;6220;1-1-2022; 20 
6221;6221;1-1-2022; 431 
6222;6222;1-1-2022; 69 
6223;6223;1-1-2022; 90 
6224;6224;1-1-2022; 92 
6225;6225;1-1-2022; 29 
6226;6226;1-1-2022; 7 
6227;6227;1-1-2022; 771 
6228;6228;1-1-2022; 102 
6229;6229;1-1-2022; 507 
6230;6230;1-1-2022; 433 
6231;6231;1-1-2022; 39 
6232;6232;1-1-2022; 87 
6233;6233;1-1-2022; 330 
6234;6234;1-1-2022; 67 
6235;6235;1-1-2022; 313 
6236;6236;1-1-2022; 173 
6237;6237;1-1-2022; 238 
6238;6238;1-1-2022; 264 
6239;6239;1-1-2022; 504 
6240;6240;1-1-2022; 429 
6241;6241;1-1-2022; 149 
6242;6242;1-1-2022; 55 
6243;6243;1-1-2022; 67 
6244;6244;1-1-2022; 190 
6245;6245;1-1-2022; 141 
6246;6246;1-1-2022; 504 
6247;6247;1-1-2022; 175 
6248;6248;1-1-2022; 958 
