Id;AdresID;Datum; Waarde 
7912;1612;1-8-2022; 181 
7913;1613;1-8-2022; 481 
7914;1614;1-8-2022; 667 
7915;1615;1-8-2022; 589 
7916;1616;1-8-2022; 535 
7917;1617;1-8-2022; 345 
7918;1618;1-8-2022; 427 
7919;1619;1-8-2022; 203 
7920;1620;1-8-2022; 391 
7921;1621;1-8-2022; 50 
7922;1622;1-8-2022; 71 
7923;1623;1-8-2022; 4 
7924;1624;1-8-2022; 226 
7925;1625;1-8-2022; 199 
7926;1626;1-8-2022; 71 
7927;1627;1-8-2022; 166 
7928;1628;1-8-2022; 216 
7929;1629;1-8-2022; 447 
7930;1630;1-8-2022; 504 
7931;1631;1-8-2022; 84 
7932;1632;1-8-2022; 422 
7933;1633;1-8-2022; 47 
7934;1634;1-8-2022; 81 
7935;1635;1-8-2022; 309 
7936;1636;1-8-2022; 121 
7937;1637;1-8-2022; 59 
7938;1638;1-8-2022; 569 
7939;1639;1-8-2022; 21 
7940;1640;1-8-2022; 7 
7941;1641;1-8-2022; 370 
7942;1642;1-8-2022; 452 
7943;1643;1-8-2022; 111 
7944;1644;1-8-2022; 148 
7945;1645;1-8-2022; 69 
7946;1646;1-8-2022; 45 
7947;1647;1-8-2022; 4 
7948;1648;1-8-2022; 1 
7949;1649;1-8-2022; 154 
7950;1650;1-8-2022; 338 
7951;1651;1-8-2022; 279 
7952;1652;1-8-2022; 53 
7953;1653;1-8-2022; 74 
7954;1654;1-8-2022; 221 
7955;1655;1-8-2022; 70 
7956;1656;1-8-2022; 422 
7957;1657;1-8-2022; 58 
7958;1658;1-8-2022; 132 
7959;1659;1-8-2022; 509 
7960;1660;1-8-2022; 178 
7961;1661;1-8-2022; 435 
7962;1662;1-8-2022; 112 
7963;1663;1-8-2022; 684 
7964;1664;1-8-2022; 424 
7965;1665;1-8-2022; 179 
7966;1666;1-8-2022; 460 
7967;1667;1-8-2022; 173 
7968;1668;1-8-2022; 325 
7969;1669;1-8-2022; 134 
7970;1670;1-8-2022; 19 
7971;1671;1-8-2022; 54 
7972;1672;1-8-2022; 91 
7973;1673;1-8-2022; 537 
7974;1674;1-8-2022; 2 
7975;1675;1-8-2022; 63 
7976;1676;1-8-2022; 164 
7977;1677;1-8-2022; 594 
7978;1678;1-8-2022; 68 
7979;1679;1-8-2022; 182 
7980;1680;1-8-2022; 69 
7981;1681;1-8-2022; 5 
7982;1682;1-8-2022; 61 
7983;1683;1-8-2022; 704 
7984;1684;1-8-2022; 220 
7985;1685;1-8-2022; 38 
7986;1686;1-8-2022; 178 
7987;1687;1-8-2022; 4 
7988;1688;1-8-2022; 3 
7989;1689;1-8-2022; 64 
7990;1690;1-8-2022; 59 
7991;1691;1-8-2022; 267 
7992;1692;1-8-2022; 569 
7993;1693;1-8-2022; 28 
7994;1694;1-8-2022; 95 
7995;1695;1-8-2022; 329 
7996;1696;1-8-2022; 122 
7997;1697;1-8-2022; 428 
7998;1698;1-8-2022; 101 
7999;1699;1-8-2022; 118 
8000;1700;1-8-2022; 324 
8001;1701;1-8-2022; 26 
8002;1702;1-8-2022; 30 
8003;1703;1-8-2022; 400 
8004;1704;1-8-2022; 353 
8005;1705;1-8-2022; 194 
8006;1706;1-8-2022; 262 
8007;1707;1-8-2022; 387 
8008;1708;1-8-2022; 466 
8009;1709;1-8-2022; 759 
8010;1710;1-8-2022; 8 
8011;1711;1-8-2022; 791 
8012;1712;1-8-2022; 133 
8013;1713;1-8-2022; 232 
8014;1714;1-8-2022; 253 
8015;1715;1-8-2022; 268 
8016;1716;1-8-2022; 256 
8017;1717;1-8-2022; 25 
8018;1718;1-8-2022; 118 
8019;1719;1-8-2022; 5 
8020;1720;1-8-2022; 562 
8021;1721;1-8-2022; 361 
8022;1722;1-8-2022; 141 
8023;1723;1-8-2022; 494 
8024;1724;1-8-2022; 0 
8025;1725;1-8-2022; 395 
8026;1726;1-8-2022; 57 
8027;1727;1-8-2022; 424 
8028;1728;1-8-2022; 91 
8029;1729;1-8-2022; 97 
8030;1730;1-8-2022; 221 
8031;1731;1-8-2022; 107 
8032;1732;1-8-2022; 340 
8033;1733;1-8-2022; 478 
8034;1734;1-8-2022; 109 
8035;1735;1-8-2022; 102 
8036;1736;1-8-2022; 252 
8037;1737;1-8-2022; 112 
8038;1738;1-8-2022; 182 
8039;1739;1-8-2022; 662 
8040;1740;1-8-2022; 516 
8041;1741;1-8-2022; 187 
8042;1742;1-8-2022; 12 
8043;1743;1-8-2022; 74 
8044;1744;1-8-2022; 178 
8045;1745;1-8-2022; 180 
8046;1746;1-8-2022; 125 
8047;1747;1-8-2022; 19 
8048;1748;1-8-2022; 297 
8049;1749;1-8-2022; 198 
8050;1750;1-8-2022; 448 
8051;1751;1-8-2022; 279 
8052;1752;1-8-2022; 368 
8053;1753;1-8-2022; 1 
8054;1754;1-8-2022; 219 
8055;1755;1-8-2022; 470 
8056;1756;1-8-2022; 877 
8057;1757;1-8-2022; 312 
8058;1758;1-8-2022; 313 
8059;1759;1-8-2022; 613 
8060;1760;1-8-2022; 41 
8061;1761;1-8-2022; 748 
8062;1762;1-8-2022; 188 
8063;1763;1-8-2022; 108 
8064;1764;1-8-2022; 64 
8065;1765;1-8-2022; 1 
8066;1766;1-8-2022; 22 
8067;1767;1-8-2022; 122 
8068;1768;1-8-2022; 328 
8069;1769;1-8-2022; 9 
8070;1770;1-8-2022; 150 
8071;1771;1-8-2022; 517 
8072;1772;1-8-2022; 298 
8073;1773;1-8-2022; 127 
8074;1774;1-8-2022; 394 
8075;1775;1-8-2022; 227 
8076;1776;1-8-2022; 199 
8077;1777;1-8-2022; 179 
8078;1778;1-8-2022; 40 
8079;1779;1-8-2022; 177 
8080;1780;1-8-2022; 15 
8081;1781;1-8-2022; 567 
8082;1782;1-8-2022; 419 
8083;1783;1-8-2022; 32 
8084;1784;1-8-2022; 486 
8085;1785;1-8-2022; 224 
8086;1786;1-8-2022; 182 
8087;1787;1-8-2022; 130 
8088;1788;1-8-2022; 122 
8089;1789;1-8-2022; 232 
8090;1790;1-8-2022; 54 
8091;1791;1-8-2022; 82 
8092;1792;1-8-2022; 15 
8093;1793;1-8-2022; 428 
8094;1794;1-8-2022; 68 
8095;1795;1-8-2022; 312 
8096;1796;1-8-2022; 563 
8097;1797;1-8-2022; 213 
8098;1798;1-8-2022; 721 
8099;1799;1-8-2022; 36 
8100;1800;1-8-2022; 23 
8101;1801;1-8-2022; 765 
8102;1802;1-8-2022; 233 
8103;1803;1-8-2022; 133 
8104;1804;1-8-2022; 523 
8105;1805;1-8-2022; 203 
8106;1806;1-8-2022; 27 
8107;1807;1-8-2022; 575 
8108;1808;1-8-2022; 34 
8109;1809;1-8-2022; 83 
8110;1810;1-8-2022; 363 
8111;1811;1-8-2022; 251 
8112;1812;1-8-2022; 119 
8113;1813;1-8-2022; 120 
8114;1814;1-8-2022; 30 
8115;1815;1-8-2022; 321 
8116;1816;1-8-2022; 58 
8117;1817;1-8-2022; 63 
8118;1818;1-8-2022; 120 
8119;1819;1-8-2022; 578 
8120;1820;1-8-2022; 17 
8121;1821;1-8-2022; 120 
8122;1822;1-8-2022; 398 
8123;1823;1-8-2022; 9 
8124;1824;1-8-2022; 87 
8125;1825;1-8-2022; 198 
8126;1826;1-8-2022; 502 
8127;1827;1-8-2022; 237 
8128;1828;1-8-2022; 397 
8129;1829;1-8-2022; 90 
8130;1830;1-8-2022; 35 
8131;1831;1-8-2022; 152 
8132;1832;1-8-2022; 452 
8133;1833;1-8-2022; 16 
8134;1834;1-8-2022; 34 
8135;1835;1-8-2022; 167 
8136;1836;1-8-2022; 53 
8137;1837;1-8-2022; 111 
8138;1838;1-8-2022; 283 
8139;1839;1-8-2022; 152 
8140;1840;1-8-2022; 483 
8141;1841;1-8-2022; 200 
8142;1842;1-8-2022; 99 
8143;1843;1-8-2022; 257 
8144;1844;1-8-2022; 31 
8145;1845;1-8-2022; 126 
8146;1846;1-8-2022; 244 
8147;1847;1-8-2022; 304 
8148;1848;1-8-2022; 128 
8149;1849;1-8-2022; 181 
8150;1850;1-8-2022; 186 
8151;1851;1-8-2022; 515 
8152;1852;1-8-2022; 480 
8153;1853;1-8-2022; 249 
8154;1854;1-8-2022; 10 
8155;1855;1-8-2022; 39 
8156;1856;1-8-2022; 231 
8157;1857;1-8-2022; 483 
8158;1858;1-8-2022; 685 
8159;1859;1-8-2022; 113 
8160;1860;1-8-2022; 289 
8161;1861;1-8-2022; 42 
8162;1862;1-8-2022; 554 
8163;1863;1-8-2022; 152 
8164;1864;1-8-2022; 622 
8165;1865;1-8-2022; 2 
8166;1866;1-8-2022; 773 
8167;1867;1-8-2022; 454 
8168;1868;1-8-2022; 254 
8169;1869;1-8-2022; 777 
8170;1870;1-8-2022; 112 
8171;1871;1-8-2022; 121 
8172;1872;1-8-2022; 70 
8173;1873;1-8-2022; 442 
8174;1874;1-8-2022; 296 
8175;1875;1-8-2022; 529 
8176;1876;1-8-2022; 32 
8177;1877;1-8-2022; 25 
8178;1878;1-8-2022; 36 
8179;1879;1-8-2022; 1 
8180;1880;1-8-2022; 494 
8181;1881;1-8-2022; 323 
8182;1882;1-8-2022; 72 
8183;1883;1-8-2022; 532 
8184;1884;1-8-2022; 265 
8185;1885;1-8-2022; 13 
8186;1886;1-8-2022; 138 
8187;1887;1-8-2022; 184 
8188;1888;1-8-2022; 86 
8189;1889;1-8-2022; 498 
8190;1890;1-8-2022; 22 
8191;1891;1-8-2022; 429 
8192;1892;1-8-2022; 123 
8193;1893;1-8-2022; 210 
8194;1894;1-8-2022; 19 
8195;1895;1-8-2022; 69 
8196;1896;1-8-2022; 16 
8197;1897;1-8-2022; 801 
8198;1898;1-8-2022; 105 
8199;1899;1-8-2022; 318 
8200;1900;1-8-2022; 126 
8201;1901;1-8-2022; 257 
8202;1902;1-8-2022; 331 
8203;1903;1-8-2022; 2 
8204;1904;1-8-2022; 107 
8205;1905;1-8-2022; 33 
8206;1906;1-8-2022; 290 
8207;1907;1-8-2022; 464 
8208;1908;1-8-2022; 56 
8209;1909;1-8-2022; 270 
8210;1910;1-8-2022; 267 
8211;1911;1-8-2022; 330 
8212;1912;1-8-2022; 373 
8213;1913;1-8-2022; 442 
8214;1914;1-8-2022; 123 
8215;1915;1-8-2022; 250 
8216;1916;1-8-2022; 321 
8217;1917;1-8-2022; 155 
8218;1918;1-8-2022; 567 
8219;1919;1-8-2022; 114 
8220;1920;1-8-2022; 67 
8221;1921;1-8-2022; 31 
8222;1922;1-8-2022; 167 
8223;1923;1-8-2022; 348 
8224;1924;1-8-2022; 766 
8225;1925;1-8-2022; 271 
8226;1926;1-8-2022; 143 
8227;1927;1-8-2022; 314 
8228;1928;1-8-2022; 434 
8229;1929;1-8-2022; 239 
8230;1930;1-8-2022; 20 
8231;1931;1-8-2022; 9 
8232;1932;1-8-2022; 197 
8233;1933;1-8-2022; 275 
8234;1934;1-8-2022; 328 
8235;1935;1-8-2022; 23 
8236;1936;1-8-2022; 617 
8237;1937;1-8-2022; 505 
8238;1938;1-8-2022; 297 
8239;1939;1-8-2022; 902 
8240;1940;1-8-2022; 255 
8241;1941;1-8-2022; 160 
8242;1942;1-8-2022; 14 
8243;1943;1-8-2022; 177 
8244;1944;1-8-2022; 27 
8245;1945;1-8-2022; 176 
8246;1946;1-8-2022; 129 
8247;1947;1-8-2022; 254 
8248;1948;1-8-2022; 152 
8249;1949;1-8-2022; 14 
8250;1950;1-8-2022; 666 
8251;1951;1-8-2022; 216 
8252;1952;1-8-2022; 48 
8253;1953;1-8-2022; 143 
8254;1954;1-8-2022; 120 
8255;1955;1-8-2022; 59 
8256;1956;1-8-2022; 883 
8257;1957;1-8-2022; 13 
8258;1958;1-8-2022; 540 
8259;1959;1-8-2022; 193 
8260;1960;1-8-2022; 190 
8261;1961;1-8-2022; 2 
8262;1962;1-8-2022; 233 
8263;1963;1-8-2022; 212 
8264;1964;1-8-2022; 81 
8265;1965;1-8-2022; 5 
8266;1966;1-8-2022; 431 
8267;1967;1-8-2022; 19 
8268;1968;1-8-2022; 490 
8269;1969;1-8-2022; 20 
8270;1970;1-8-2022; 304 
8271;1971;1-8-2022; 167 
8272;1972;1-8-2022; 252 
8273;1973;1-8-2022; 153 
8274;1974;1-8-2022; 443 
8275;1975;1-8-2022; 50 
8276;1976;1-8-2022; 281 
8277;1977;1-8-2022; 341 
8278;1978;1-8-2022; 88 
8279;1979;1-8-2022; 466 
8280;1980;1-8-2022; 375 
8281;1981;1-8-2022; 617 
8282;1982;1-8-2022; 143 
8283;1983;1-8-2022; 87 
8284;1984;1-8-2022; 177 
8285;1985;1-8-2022; 841 
8286;1986;1-8-2022; 779 
8287;1987;1-8-2022; 138 
8288;1988;1-8-2022; 402 
8289;1989;1-8-2022; 325 
8290;1990;1-8-2022; 250 
8291;1991;1-8-2022; 45 
8292;1992;1-8-2022; 7 
8293;1993;1-8-2022; 215 
8294;1994;1-8-2022; 417 
8295;1995;1-8-2022; 441 
8296;1996;1-8-2022; 890 
8297;1997;1-8-2022; 174 
8298;1998;1-8-2022; 225 
8299;1999;1-8-2022; 323 
8300;2000;1-8-2022; 228 
8301;2001;1-8-2022; 54 
8302;2002;1-8-2022; 109 
8303;2003;1-8-2022; 61 
8304;2004;1-8-2022; 134 
8305;2005;1-8-2022; 28 
8306;2006;1-8-2022; 41 
8307;2007;1-8-2022; 32 
8308;2008;1-8-2022; 223 
8309;2009;1-8-2022; 30 
8310;2010;1-8-2022; 15 
8311;2011;1-8-2022; 221 
8312;2012;1-8-2022; 770 
8313;2013;1-8-2022; 46 
8314;2014;1-8-2022; 149 
8315;2015;1-8-2022; 250 
8316;2016;1-8-2022; 97 
8317;2017;1-8-2022; 617 
8318;2018;1-8-2022; 312 
8319;2019;1-8-2022; 91 
8320;2020;1-8-2022; 440 
8321;2021;1-8-2022; 533 
8322;2022;1-8-2022; 165 
8323;2023;1-8-2022; 24 
8324;2024;1-8-2022; 565 
8325;2025;1-8-2022; 445 
8326;2026;1-8-2022; 179 
8327;2027;1-8-2022; 120 
8328;2028;1-8-2022; 164 
8329;2029;1-8-2022; 165 
8330;2030;1-8-2022; 135 
8331;2031;1-8-2022; 642 
8332;2032;1-8-2022; 314 
8333;2033;1-8-2022; 482 
8334;2034;1-8-2022; 386 
8335;2035;1-8-2022; 136 
8336;2036;1-8-2022; 166 
8337;2037;1-8-2022; 22 
8338;2038;1-8-2022; 7 
8339;2039;1-8-2022; 160 
8340;2040;1-8-2022; 377 
8341;2041;1-8-2022; 453 
8342;2042;1-8-2022; 410 
8343;2043;1-8-2022; 15 
8344;2044;1-8-2022; 2 
8345;2045;1-8-2022; 690 
8346;2046;1-8-2022; 131 
8347;2047;1-8-2022; 495 
8348;2048;1-8-2022; 33 
8349;2049;1-8-2022; 8 
8350;2050;1-8-2022; 78 
8351;2051;1-8-2022; 0 
8352;2052;1-8-2022; 138 
8353;2053;1-8-2022; 277 
8354;2054;1-8-2022; 78 
8355;2055;1-8-2022; 267 
8356;2056;1-8-2022; 83 
8357;2057;1-8-2022; 110 
8358;2058;1-8-2022; 226 
8359;2059;1-8-2022; 221 
8360;2060;1-8-2022; 12 
8361;2061;1-8-2022; 56 
8362;2062;1-8-2022; 108 
8363;2063;1-8-2022; 734 
8364;2064;1-8-2022; 86 
8365;2065;1-8-2022; 89 
8366;2066;1-8-2022; 88 
8367;2067;1-8-2022; 77 
8368;2068;1-8-2022; 679 
8369;2069;1-8-2022; 388 
8370;2070;1-8-2022; 457 
8371;2071;1-8-2022; 53 
8372;2072;1-8-2022; 293 
8373;2073;1-8-2022; 176 
8374;2074;1-8-2022; 143 
8375;2075;1-8-2022; 191 
8376;2076;1-8-2022; 335 
8377;2077;1-8-2022; 102 
8378;2078;1-8-2022; 305 
8379;2079;1-8-2022; 630 
8380;2080;1-8-2022; 21 
8381;2081;1-8-2022; 38 
8382;2082;1-8-2022; 548 
8383;2083;1-8-2022; 212 
8384;2084;1-8-2022; 85 
8385;2085;1-8-2022; 333 
8386;2086;1-8-2022; 579 
8387;2087;1-8-2022; 52 
8388;2088;1-8-2022; 151 
8389;2089;1-8-2022; 83 
8390;2090;1-8-2022; 98 
8391;2091;1-8-2022; 98 
8392;2092;1-8-2022; 115 
8393;2093;1-8-2022; 376 
8394;2094;1-8-2022; 227 
8395;2095;1-8-2022; 76 
8396;2096;1-8-2022; 54 
8397;2097;1-8-2022; 222 
8398;2098;1-8-2022; 157 
8399;2099;1-8-2022; 173 
8400;2100;1-8-2022; 642 
8401;2101;1-8-2022; 353 
8402;2102;1-8-2022; 265 
8403;2103;1-8-2022; 203 
8404;2104;1-8-2022; 89 
8405;2105;1-8-2022; 369 
8406;2106;1-8-2022; 159 
8407;2107;1-8-2022; 13 
8408;2108;1-8-2022; 294 
8409;2109;1-8-2022; 226 
8410;2110;1-8-2022; 88 
8411;2111;1-8-2022; 159 
8412;2112;1-8-2022; 735 
8413;2113;1-8-2022; 255 
8414;2114;1-8-2022; 218 
8415;2115;1-8-2022; 857 
8416;2116;1-8-2022; 25 
8417;2117;1-8-2022; 84 
8418;2118;1-8-2022; 429 
8419;2119;1-8-2022; 5 
8420;2120;1-8-2022; 717 
8421;2121;1-8-2022; 411 
8422;2122;1-8-2022; 358 
8423;2123;1-8-2022; 740 
8424;2124;1-8-2022; 37 
8425;2125;1-8-2022; 733 
8426;2126;1-8-2022; 36 
8427;2127;1-8-2022; 344 
8428;2128;1-8-2022; 578 
8429;2129;1-8-2022; 353 
8430;2130;1-8-2022; 92 
8431;2131;1-8-2022; 35 
8432;2132;1-8-2022; 411 
8433;2133;1-8-2022; 483 
8434;2134;1-8-2022; 578 
8435;2135;1-8-2022; 546 
8436;2136;1-8-2022; 702 
8437;2137;1-8-2022; 292 
8438;2138;1-8-2022; 178 
8439;2139;1-8-2022; 5 
8440;2140;1-8-2022; 178 
8441;2141;1-8-2022; 318 
8442;2142;1-8-2022; 395 
8443;2143;1-8-2022; 519 
8444;2144;1-8-2022; 133 
8445;2145;1-8-2022; 160 
8446;2146;1-8-2022; 85 
8447;2147;1-8-2022; 355 
8448;2148;1-8-2022; 198 
8449;2149;1-8-2022; 10 
8450;2150;1-8-2022; 21 
8451;2151;1-8-2022; 248 
8452;2152;1-8-2022; 81 
8453;2153;1-8-2022; 252 
8454;2154;1-8-2022; 52 
8455;2155;1-8-2022; 6 
8456;2156;1-8-2022; 246 
8457;2157;1-8-2022; 250 
8458;2158;1-8-2022; 186 
8459;2159;1-8-2022; 135 
8460;2160;1-8-2022; 18 
8461;2161;1-8-2022; 61 
8462;2162;1-8-2022; 83 
8463;2163;1-8-2022; 548 
8464;2164;1-8-2022; 65 
8465;2165;1-8-2022; 184 
8466;2166;1-8-2022; 286 
8467;2167;1-8-2022; 14 
8468;2168;1-8-2022; 141 
8469;2169;1-8-2022; 307 
8470;2170;1-8-2022; 890 
8471;2171;1-8-2022; 43 
8472;2172;1-8-2022; 5 
8473;2173;1-8-2022; 18 
8474;2174;1-8-2022; 447 
8475;2175;1-8-2022; 155 
8476;2176;1-8-2022; 60 
8477;2177;1-8-2022; 4 
8478;2178;1-8-2022; 27 
8479;2179;1-8-2022; 96 
8480;2180;1-8-2022; 93 
8481;2181;1-8-2022; 346 
8482;2182;1-8-2022; 431 
8483;2183;1-8-2022; 285 
8484;2184;1-8-2022; 19 
8485;2185;1-8-2022; 220 
8486;2186;1-8-2022; 477 
8487;2187;1-8-2022; 123 
8488;2188;1-8-2022; 165 
8489;2189;1-8-2022; 348 
8490;2190;1-8-2022; 48 
8491;2191;1-8-2022; 59 
8492;2192;1-8-2022; 62 
8493;2193;1-8-2022; 165 
8494;2194;1-8-2022; 167 
8495;2195;1-8-2022; 608 
8496;2196;1-8-2022; 327 
8497;2197;1-8-2022; 20 
8498;2198;1-8-2022; 299 
8499;2199;1-8-2022; 802 
8500;2200;1-8-2022; 111 
8501;2201;1-8-2022; 364 
8502;2202;1-8-2022; 78 
8503;2203;1-8-2022; 203 
8504;2204;1-8-2022; 285 
8505;2205;1-8-2022; 576 
8506;2206;1-8-2022; 503 
8507;2207;1-8-2022; 190 
8508;2208;1-8-2022; 729 
8509;2209;1-8-2022; 270 
8510;2210;1-8-2022; 225 
8511;2211;1-8-2022; 24 
8512;2212;1-8-2022; 212 
8513;2213;1-8-2022; 66 
8514;2214;1-8-2022; 75 
8515;2215;1-8-2022; 17 
8516;2216;1-8-2022; 70 
8517;2217;1-8-2022; 90 
8518;2218;1-8-2022; 38 
8519;2219;1-8-2022; 12 
8520;2220;1-8-2022; 128 
8521;2221;1-8-2022; 476 
8522;2222;1-8-2022; 50 
8523;2223;1-8-2022; 94 
8524;2224;1-8-2022; 290 
8525;2225;1-8-2022; 554 
8526;2226;1-8-2022; 283 
8527;2227;1-8-2022; 300 
8528;2228;1-8-2022; 23 
8529;2229;1-8-2022; 31 
8530;2230;1-8-2022; 655 
8531;2231;1-8-2022; 44 
8532;2232;1-8-2022; 769 
8533;2233;1-8-2022; 262 
8534;2234;1-8-2022; 411 
8535;2235;1-8-2022; 20 
8536;2236;1-8-2022; 180 
8537;2237;1-8-2022; 218 
8538;2238;1-8-2022; 26 
8539;2239;1-8-2022; 92 
8540;2240;1-8-2022; 81 
8541;2241;1-8-2022; 71 
8542;2242;1-8-2022; 555 
8543;2243;1-8-2022; 253 
8544;2244;1-8-2022; 231 
8545;2245;1-8-2022; 201 
8546;2246;1-8-2022; 180 
8547;2247;1-8-2022; 194 
8548;2248;1-8-2022; 158 
8549;2249;1-8-2022; 233 
8550;2250;1-8-2022; 1 
8551;2251;1-8-2022; 52 
8552;2252;1-8-2022; 230 
8553;2253;1-8-2022; 837 
8554;2254;1-8-2022; 645 
8555;2255;1-8-2022; 10 
8556;2256;1-8-2022; 40 
8557;2257;1-8-2022; 174 
8558;2258;1-8-2022; 680 
8559;2259;1-8-2022; 131 
8560;2260;1-8-2022; 297 
8561;2261;1-8-2022; 450 
8562;2262;1-8-2022; 190 
8563;2263;1-8-2022; 113 
8564;2264;1-8-2022; 57 
8565;2265;1-8-2022; 117 
8566;2266;1-8-2022; 194 
8567;2267;1-8-2022; 316 
8568;2268;1-8-2022; 381 
8569;2269;1-8-2022; 654 
8570;2270;1-8-2022; 478 
8571;2271;1-8-2022; 312 
8572;2272;1-8-2022; 384 
8573;2273;1-8-2022; 383 
8574;2274;1-8-2022; 300 
8575;2275;1-8-2022; 856 
8576;2276;1-8-2022; 128 
8577;2277;1-8-2022; 289 
8578;2278;1-8-2022; 72 
8579;2279;1-8-2022; 305 
8580;2280;1-8-2022; 147 
8581;2281;1-8-2022; 52 
8582;2282;1-8-2022; 79 
8583;2283;1-8-2022; 289 
8584;2284;1-8-2022; 181 
8585;2285;1-8-2022; 530 
8586;2286;1-8-2022; 252 
8587;2287;1-8-2022; 174 
8588;2288;1-8-2022; 127 
8589;2289;1-8-2022; 698 
8590;2290;1-8-2022; 163 
8591;2291;1-8-2022; 147 
8592;2292;1-8-2022; 112 
8593;2293;1-8-2022; 132 
8594;2294;1-8-2022; 93 
8595;2295;1-8-2022; 777 
8596;2296;1-8-2022; 396 
8597;2297;1-8-2022; 109 
8598;2298;1-8-2022; 39 
8599;2299;1-8-2022; 233 
8600;2300;1-8-2022; 196 
8601;2301;1-8-2022; 258 
8602;2302;1-8-2022; 31 
8603;2303;1-8-2022; 727 
8604;2304;1-8-2022; 444 
8605;2305;1-8-2022; 63 
8606;2306;1-8-2022; 123 
8607;2307;1-8-2022; 138 
8608;2308;1-8-2022; 597 
8609;2309;1-8-2022; 29 
8610;2310;1-8-2022; 569 
8611;2311;1-8-2022; 8 
8612;2312;1-8-2022; 115 
8613;2313;1-8-2022; 610 
8614;2314;1-8-2022; 843 
8615;2315;1-8-2022; 93 
8616;2316;1-8-2022; 119 
8617;2317;1-8-2022; 6 
8618;2318;1-8-2022; 525 
8619;2319;1-8-2022; 303 
8620;2320;1-8-2022; 228 
8621;2321;1-8-2022; 407 
8622;2322;1-8-2022; 293 
8623;2323;1-8-2022; 387 
8624;2324;1-8-2022; 3 
8625;2325;1-8-2022; 629 
8626;2326;1-8-2022; 12 
8627;2327;1-8-2022; 8 
8628;2328;1-8-2022; 78 
8629;2329;1-8-2022; 804 
8630;2330;1-8-2022; 243 
8631;2331;1-8-2022; 353 
8632;2332;1-8-2022; 238 
8633;2333;1-8-2022; 77 
8634;2334;1-8-2022; 802 
8635;2335;1-8-2022; 546 
8636;2336;1-8-2022; 286 
8637;2337;1-8-2022; 500 
8638;2338;1-8-2022; 226 
8639;2339;1-8-2022; 33 
8640;2340;1-8-2022; 492 
8641;2341;1-8-2022; 443 
8642;2342;1-8-2022; 349 
8643;2343;1-8-2022; 173 
8644;2344;1-8-2022; 15 
8645;2345;1-8-2022; 25 
8646;2346;1-8-2022; 77 
8647;2347;1-8-2022; 743 
8648;2348;1-8-2022; 13 
8649;2349;1-8-2022; 257 
8650;2350;1-8-2022; 236 
8651;2351;1-8-2022; 44 
8652;2352;1-8-2022; 289 
8653;2353;1-8-2022; 183 
8654;2354;1-8-2022; 73 
8655;2355;1-8-2022; 189 
8656;2356;1-8-2022; 345 
8657;2357;1-8-2022; 119 
8658;2358;1-8-2022; 222 
8659;2359;1-8-2022; 575 
8660;2360;1-8-2022; 202 
8661;2361;1-8-2022; 343 
8662;2362;1-8-2022; 21 
8663;2363;1-8-2022; 69 
8664;2364;1-8-2022; 14 
8665;2365;1-8-2022; 260 
8666;2366;1-8-2022; 744 
8667;2367;1-8-2022; 109 
8668;2368;1-8-2022; 657 
8669;2369;1-8-2022; 458 
8670;2370;1-8-2022; 58 
8671;2371;1-8-2022; 57 
8672;2372;1-8-2022; 541 
8673;2373;1-8-2022; 297 
8674;2374;1-8-2022; 150 
8675;2375;1-8-2022; 319 
8676;2376;1-8-2022; 168 
8677;2377;1-8-2022; 201 
8678;2378;1-8-2022; 323 
8679;2379;1-8-2022; 17 
8680;2380;1-8-2022; 239 
8681;2381;1-8-2022; 819 
8682;2382;1-8-2022; 506 
8683;2383;1-8-2022; 247 
8684;2384;1-8-2022; 81 
8685;2385;1-8-2022; 274 
8686;2386;1-8-2022; 784 
8687;2387;1-8-2022; 599 
8688;2388;1-8-2022; 166 
8689;2389;1-8-2022; 488 
8690;2390;1-8-2022; 71 
8691;2391;1-8-2022; 545 
8692;2392;1-8-2022; 184 
8693;2393;1-8-2022; 254 
8694;2394;1-8-2022; 269 
8695;2395;1-8-2022; 552 
8696;2396;1-8-2022; 589 
8697;2397;1-8-2022; 78 
8698;2398;1-8-2022; 202 
8699;2399;1-8-2022; 238 
8700;2400;1-8-2022; 561 
8701;2401;1-8-2022; 201 
8702;2402;1-8-2022; 103 
8703;2403;1-8-2022; 391 
8704;2404;1-8-2022; 109 
8705;2405;1-8-2022; 105 
8706;2406;1-8-2022; 45 
8707;2407;1-8-2022; 326 
8708;2408;1-8-2022; 593 
8709;2409;1-8-2022; 537 
8710;2410;1-8-2022; 88 
8711;2411;1-8-2022; 69 
8712;2412;1-8-2022; 305 
8713;2413;1-8-2022; 702 
8714;2414;1-8-2022; 325 
8715;2415;1-8-2022; 468 
8716;2416;1-8-2022; 441 
8717;2417;1-8-2022; 346 
8718;2418;1-8-2022; 231 
8719;2419;1-8-2022; 51 
8720;2420;1-8-2022; 223 
8721;2421;1-8-2022; 184 
8722;2422;1-8-2022; 279 
8723;2423;1-8-2022; 127 
8724;2424;1-8-2022; 290 
8725;2425;1-8-2022; 537 
8726;2426;1-8-2022; 383 
8727;2427;1-8-2022; 670 
8728;2428;1-8-2022; 30 
8729;2429;1-8-2022; 450 
8730;2430;1-8-2022; 123 
8731;2431;1-8-2022; 30 
8732;2432;1-8-2022; 29 
8733;2433;1-8-2022; 151 
